path,annotator,value,emotion
14308,human-1,True,Teasing
14308,human-2,True,Teasing
14308,human-4,False,Teasing
14308,human-7,False,Embarrassment
14309,human-1,True,Sadness
14309,human-2,False,Sadness
14309,human-5,False,Elation
14310,human-1,True,Jealousy & Envy
14310,human-2,False,Jealousy & Envy
14310,human-3,False,Thankfulness/Gratitude
14311,human-1,True,Distress
14311,human-2,True,Distress
14311,human-4,True,Distress
14311,human-5,False,Amusement
14312,human-1,True,Sexual Lust
14312,human-2,True,Sexual Lust
14312,human-4,False,Sexual Lust
14312,human-5,False,Shame
14313,human-1,True,Concentration
14313,human-2,True,Concentration
14313,human-4,True,Concentration
14313,human-5,False,Intoxication/Altered States of Consciousness
14314,human-1,True,Disgust
14314,human-2,True,Disgust
14314,human-4,False,Disgust
14314,human-7,False,Infatuation
14315,human-1,False,Pain
14315,human-5,False,Relief
14316,human-1,True,Concentration
14316,human-2,True,Concentration
14316,human-4,True,Concentration
14316,human-4,False,Intoxication/Altered States of Consciousness
14317,human-1,True,Doubt
14317,human-2,True,Doubt
14317,human-4,True,Doubt
14317,human-4,False,Pride
14318,human-1,True,Awe
14318,human-2,True,Awe
14318,human-4,True,Awe
14318,human-7,False,Contempt
14319,human-1,True,Sexual Lust
14319,human-2,True,Sexual Lust
14319,human-4,False,Sexual Lust
14319,human-7,False,Shame
14320,human-1,True,Contentment
14320,human-2,True,Contentment
14320,human-4,True,Contentment
14320,human-4,False,Anger
14321,human-1,True,Fear
14321,human-2,False,Fear
14321,human-5,False,Pleasure/Ecstasy
14322,human-1,True,Awe
14322,human-2,True,Awe
14322,human-3,False,Contempt
14322,human-4,True,Awe
14323,human-1,True,Longing
14323,human-2,True,Longing
14323,human-3,False,Fatigue/Exhaustion
14323,human-4,True,Longing
14324,human-1,True,Emotional Numbness
14324,human-2,False,Emotional Numbness
14324,human-3,False,Interest
14325,human-1,True,Thankfulness/Gratitude
14325,human-2,True,Thankfulness/Gratitude
14325,human-4,True,Thankfulness/Gratitude
14325,human-5,False,Jealousy & Envy
14326,human-1,True,Shame
14326,human-2,False,Shame
14326,human-3,False,Sexual Lust
14327,human-1,True,Fatigue/Exhaustion
14327,human-2,False,Fatigue/Exhaustion
14327,human-5,False,Longing
14328,human-1,True,Triumph
14328,human-2,False,Triumph
14328,human-4,False,Disappointment
14329,human-1,True,Astonishment/Surprise
14329,human-2,True,Astonishment/Surprise
14329,human-3,False,Impatience and Irritability
14329,human-4,True,Astonishment/Surprise
14330,human-1,True,Hopelessness
14330,human-2,False,Hopelessness
14330,human-7,True,Hope/Enthusiasm/Optimism
14331,human-1,False,Anger
14331,human-4,False,Contentment
14332,human-1,True,Doubt
14332,human-2,False,Doubt
14332,human-5,False,Pride
14333,human-1,True,Contempt
14333,human-2,True,Contempt
14333,human-4,True,Contempt
14333,human-5,False,Awe
14334,human-1,False,Anger
14334,human-4,False,Contentment
14335,human-1,True,Intoxication/Altered States of Consciousness
14335,human-2,False,Intoxication/Altered States of Consciousness
14335,human-4,True,Concentration
14336,human-1,True,Pleasure/Ecstasy
14336,human-2,True,Pleasure/Ecstasy
14336,human-3,False,Fear
14336,human-4,True,Pleasure/Ecstasy
14337,human-1,True,Impatience and Irritability
14337,human-2,True,Impatience and Irritability
14337,human-4,True,Impatience and Irritability
14337,human-5,True,Astonishment/Surprise
14338,human-1,True,Intoxication/Altered States of Consciousness
14338,human-2,False,Intoxication/Altered States of Consciousness
14338,human-5,False,Concentration
14339,human-1,True,Contentment
14339,human-2,True,Contentment
14339,human-4,True,Contentment
14339,human-4,False,Anger
14340,human-1,True,Longing
14340,human-2,False,Longing
14340,human-3,False,Fatigue/Exhaustion
14341,human-1,True,Astonishment/Surprise
14341,human-2,False,Astonishment/Surprise
14341,human-5,False,Impatience and Irritability
14342,human-1,True,Contentment
14342,human-2,True,Contentment
14342,human-3,False,Anger
14342,human-4,False,Contentment
14343,human-1,True,Confusion
14343,human-2,False,Confusion
14343,human-5,False,Contemplation
14344,human-1,True,Bitterness
14344,human-2,True,Bitterness
14344,human-4,True,Bitterness
14344,human-4,False,Affection
14345,human-1,True,Shame
14345,human-2,True,Shame
14345,human-4,True,Shame
14345,human-4,False,Sexual Lust
14346,human-1,True,Contentment
14346,human-2,True,Contentment
14346,human-4,True,Contentment
14346,human-5,False,Anger
14347,human-1,True,Pride
14347,human-2,True,Pride
14347,human-3,False,Doubt
14347,human-4,False,Pride
14348,human-1,True,Disgust
14348,human-2,False,Disgust
14348,human-3,False,Infatuation
14349,human-1,True,Intoxication/Altered States of Consciousness
14349,human-2,True,Intoxication/Altered States of Consciousness
14349,human-4,False,Intoxication/Altered States of Consciousness
14349,human-7,False,Concentration
14350,human-1,True,Concentration
14350,human-2,True,Concentration
14350,human-4,False,Concentration
14350,human-4,False,Intoxication/Altered States of Consciousness
14351,human-1,True,Infatuation
14351,human-2,True,Infatuation
14351,human-3,False,Disgust
14351,human-4,False,Infatuation
14352,human-1,True,Hopelessness
14352,human-2,False,Hopelessness
14352,human-3,False,Hope/Enthusiasm/Optimism
14353,human-1,True,Disappointment
14353,human-2,True,Disappointment
14353,human-4,True,Disappointment
14353,human-7,False,Triumph
14354,human-1,True,Fear
14354,human-2,False,Fear
14354,human-3,False,Pleasure/Ecstasy
14355,human-1,False,Anger
14355,human-7,False,Contentment
14356,human-1,True,Relief
14356,human-2,False,Relief
14356,human-3,False,Pain
14357,human-1,True,Impatience and Irritability
14357,human-2,True,Impatience and Irritability
14357,human-4,False,Impatience and Irritability
14357,human-4,False,Astonishment/Surprise
14358,human-1,True,Intoxication/Altered States of Consciousness
14358,human-2,True,Intoxication/Altered States of Consciousness
14358,human-4,True,Intoxication/Altered States of Consciousness
14358,human-4,False,Concentration
14359,human-1,True,Amusement
14359,human-2,True,Amusement
14359,human-4,True,Amusement
14359,human-5,False,Distress
14360,human-1,True,Sadness
14360,human-2,False,Sadness
14360,human-5,False,Elation
14361,human-1,True,Interest
14361,human-2,True,Interest
14361,human-3,False,Emotional Numbness
14361,human-4,False,Interest
14362,human-1,True,Hope/Enthusiasm/Optimism
14362,human-2,True,Hope/Enthusiasm/Optimism
14362,human-3,False,Hopelessness
14362,human-4,True,Hope/Enthusiasm/Optimism
14363,human-1,True,Relief
14363,human-2,False,Relief
14363,human-4,False,Pain
14364,human-1,True,Impatience and Irritability
14364,human-2,True,Impatience and Irritability
14364,human-4,True,Impatience and Irritability
14364,human-7,False,Astonishment/Surprise
14365,human-1,True,Distress
14365,human-2,True,Distress
14365,human-4,True,Distress
14365,human-4,False,Amusement
14366,human-1,True,Doubt
14366,human-2,False,Doubt
14366,human-5,False,Pride
14367,human-1,True,Infatuation
14367,human-2,True,Infatuation
14367,human-3,False,Disgust
14367,human-4,True,Infatuation
14368,human-1,True,Interest
14368,human-2,True,Interest
14368,human-4,True,Interest
14368,human-7,True,Emotional Numbness
14369,human-1,True,Longing
14369,human-2,False,Longing
14369,human-7,False,Fatigue/Exhaustion
14370,human-1,True,Affection
14370,human-2,True,Affection
14370,human-4,False,Affection
14370,human-5,False,Bitterness
14371,human-1,True,Malevolence/Malice
14371,human-2,False,Malevolence/Malice
14371,human-3,False,Sourness
14372,human-1,True,Concentration
14372,human-2,True,Concentration
14372,human-4,True,Concentration
14372,human-4,False,Intoxication/Altered States of Consciousness
14373,human-1,True,Pride
14373,human-2,False,Pride
14373,human-4,False,Doubt
14374,human-1,True,Amusement
14374,human-2,True,Amusement
14374,human-4,True,Amusement
14374,human-5,False,Distress
14375,human-1,True,Embarrassment
14375,human-2,False,Embarrassment
14375,human-7,True,Teasing
14376,human-1,True,Sadness
14376,human-2,False,Sadness
14376,human-4,False,Elation
14377,human-1,False,Anger
14377,human-5,False,Contentment
14378,human-1,True,Contempt
14378,human-2,False,Contempt
14378,human-7,False,Awe
14379,human-1,True,Fatigue/Exhaustion
14379,human-2,True,Fatigue/Exhaustion
14379,human-3,False,Longing
14379,human-4,False,Fatigue/Exhaustion
14380,human-1,True,Triumph
14380,human-2,True,Triumph
14380,human-4,True,Triumph
14380,human-7,False,Disappointment
14381,human-1,True,Contemplation
14381,human-2,True,Contemplation
14381,human-3,False,Confusion
14381,human-4,False,Contemplation
14382,human-1,True,Doubt
14382,human-2,True,Doubt
14382,human-3,False,Pride
14382,human-4,False,Doubt
14383,human-1,True,Affection
14383,human-2,True,Affection
14383,human-3,False,Bitterness
14383,human-4,True,Affection
14384,human-1,True,Amusement
14384,human-2,True,Amusement
14384,human-4,True,Amusement
14384,human-7,False,Distress
14385,human-1,True,Concentration
14385,human-2,True,Concentration
14385,human-3,False,Intoxication/Altered States of Consciousness
14385,human-4,False,Concentration
14386,human-1,True,Elation
14386,human-2,True,Elation
14386,human-4,True,Elation
14386,human-4,False,Sadness
14387,human-1,True,Bitterness
14387,human-2,True,Bitterness
14387,human-4,False,Bitterness
14387,human-7,False,Affection
14388,human-1,True,Jealousy & Envy
14388,human-2,False,Jealousy & Envy
14388,human-3,False,Thankfulness/Gratitude
14389,human-1,True,Intoxication/Altered States of Consciousness
14389,human-2,True,Intoxication/Altered States of Consciousness
14389,human-3,False,Concentration
14389,human-4,True,Intoxication/Altered States of Consciousness
14390,human-1,True,Awe
14390,human-2,True,Awe
14390,human-3,False,Contempt
14390,human-4,True,Awe
14391,human-1,True,Impatience and Irritability
14391,human-2,True,Impatience and Irritability
14391,human-3,False,Astonishment/Surprise
14391,human-4,True,Impatience and Irritability
14392,human-1,True,Sourness
14392,human-2,True,Sourness
14392,human-3,False,Malevolence/Malice
14392,human-4,True,Sourness
14393,human-1,False,Anger
14393,human-3,False,Contentment
14394,human-1,True,Interest
14394,human-2,True,Interest
14394,human-3,False,Emotional Numbness
14394,human-4,False,Interest
14395,human-1,True,Awe
14395,human-2,True,Awe
14395,human-4,True,Awe
14395,human-7,True,Contempt
14396,human-1,True,Embarrassment
14396,human-2,False,Embarrassment
14396,human-3,False,Teasing
14397,human-1,True,Disgust
14397,human-2,True,Disgust
14397,human-4,True,Disgust
14397,human-7,False,Infatuation
14398,human-1,True,Jealousy & Envy
14398,human-2,False,Jealousy & Envy
14398,human-3,False,Thankfulness/Gratitude
14399,human-1,True,Doubt
14399,human-2,False,Doubt
14399,human-5,False,Pride
14400,human-1,False,Sadness
14400,human-7,False,Elation
14401,human-1,True,Thankfulness/Gratitude
14401,human-2,True,Thankfulness/Gratitude
14401,human-3,False,Jealousy & Envy
14401,human-4,True,Thankfulness/Gratitude
14402,human-1,True,Intoxication/Altered States of Consciousness
14402,human-2,False,Intoxication/Altered States of Consciousness
14402,human-3,False,Concentration
14403,human-1,True,Affection
14403,human-2,True,Affection
14403,human-4,True,Affection
14403,human-4,False,Bitterness
14404,human-1,True,Confusion
14404,human-2,False,Confusion
14404,human-5,False,Contemplation
14405,human-1,True,Emotional Numbness
14405,human-2,False,Emotional Numbness
14405,human-3,False,Interest
14406,human-1,True,Interest
14406,human-2,True,Interest
14406,human-3,False,Emotional Numbness
14406,human-4,False,Interest
14407,human-1,True,Emotional Numbness
14407,human-2,False,Emotional Numbness
14407,human-5,False,Interest
14408,human-1,True,Fear
14408,human-2,True,Fear
14408,human-4,True,Fear
14408,human-5,False,Pleasure/Ecstasy
14409,human-1,True,Teasing
14409,human-2,True,Teasing
14409,human-4,False,Teasing
14409,human-5,False,Embarrassment
14410,human-1,True,Triumph
14410,human-2,False,Triumph
14410,human-7,False,Disappointment
14411,human-1,True,Disgust
14411,human-2,True,Disgust
14411,human-3,False,Infatuation
14411,human-4,True,Disgust
14412,human-1,True,Fatigue/Exhaustion
14412,human-2,False,Fatigue/Exhaustion
14412,human-7,False,Longing
14413,human-1,True,Doubt
14413,human-2,True,Doubt
14413,human-3,False,Pride
14413,human-4,True,Doubt
14414,human-1,False,Sexual Lust
14414,human-3,False,Shame
14415,human-1,True,Thankfulness/Gratitude
14415,human-2,True,Thankfulness/Gratitude
14415,human-3,False,Jealousy & Envy
14415,human-4,True,Thankfulness/Gratitude
14416,human-1,True,Longing
14416,human-2,True,Longing
14416,human-4,True,Longing
14416,human-4,False,Fatigue/Exhaustion
14417,human-1,True,Elation
14417,human-2,True,Elation
14417,human-4,True,Elation
14417,human-4,False,Sadness
14418,human-1,True,Contemplation
14418,human-2,True,Contemplation
14418,human-3,False,Confusion
14418,human-4,False,Contemplation
14419,human-1,True,Fatigue/Exhaustion
14419,human-2,False,Fatigue/Exhaustion
14419,human-3,False,Longing
14420,human-1,True,Disappointment
14420,human-2,True,Disappointment
14420,human-3,False,Triumph
14420,human-4,True,Disappointment
14421,human-1,True,Jealousy & Envy
14421,human-2,False,Jealousy & Envy
14421,human-5,False,Thankfulness/Gratitude
14422,human-1,True,Pleasure/Ecstasy
14422,human-2,True,Pleasure/Ecstasy
14422,human-3,False,Fear
14422,human-4,False,Pleasure/Ecstasy
14423,human-1,True,Interest
14423,human-2,True,Interest
14423,human-4,False,Interest
14423,human-4,True,Emotional Numbness
14424,human-1,True,Awe
14424,human-2,True,Awe
14424,human-4,True,Awe
14424,human-5,False,Contempt
14425,human-1,True,Fear
14425,human-2,False,Fear
14425,human-4,False,Pleasure/Ecstasy
14426,human-1,True,Pride
14426,human-2,True,Pride
14426,human-4,False,Pride
14426,human-4,False,Doubt
14427,human-1,True,Impatience and Irritability
14427,human-2,True,Impatience and Irritability
14427,human-4,False,Impatience and Irritability
14427,human-7,False,Astonishment/Surprise
14428,human-1,True,Relief
14428,human-2,True,Relief
14428,human-3,False,Pain
14428,human-4,True,Relief
14429,human-1,True,Teasing
14429,human-2,True,Teasing
14429,human-4,False,Teasing
14429,human-4,False,Embarrassment
14430,human-1,True,Emotional Numbness
14430,human-2,False,Emotional Numbness
14430,human-5,False,Interest
14431,human-1,True,Distress
14431,human-2,True,Distress
14431,human-3,False,Amusement
14431,human-4,True,Distress
14432,human-1,True,Affection
14432,human-2,True,Affection
14432,human-3,False,Bitterness
14432,human-4,True,Affection
14433,human-1,True,Sexual Lust
14433,human-2,True,Sexual Lust
14433,human-3,False,Shame
14433,human-4,False,Sexual Lust
14434,human-1,True,Contempt
14434,human-2,True,Contempt
14434,human-3,False,Awe
14434,human-4,True,Contempt
14435,human-1,True,Disgust
14435,human-2,True,Disgust
14435,human-4,True,Disgust
14435,human-5,False,Infatuation
14436,human-1,True,Concentration
14436,human-2,True,Concentration
14436,human-4,True,Concentration
14436,human-4,False,Intoxication/Altered States of Consciousness
14437,human-1,True,Triumph
14437,human-2,True,Triumph
14437,human-4,True,Triumph
14437,human-5,False,Disappointment
14438,human-1,True,Contempt
14438,human-2,True,Contempt
14438,human-4,True,Contempt
14438,human-5,False,Awe
14439,human-1,True,Shame
14439,human-2,False,Shame
14439,human-4,False,Sexual Lust
14440,human-1,True,Concentration
14440,human-2,True,Concentration
14440,human-3,False,Intoxication/Altered States of Consciousness
14440,human-4,True,Concentration
14441,human-1,True,Disgust
14441,human-2,False,Disgust
14441,human-5,False,Infatuation
14442,human-1,True,Disappointment
14442,human-2,False,Disappointment
14442,human-3,False,Triumph
14443,human-1,True,Pride
14443,human-2,False,Pride
14443,human-3,False,Doubt
14444,human-1,True,Pride
14444,human-2,True,Pride
14444,human-4,True,Pride
14444,human-7,False,Doubt
14445,human-1,True,Hope/Enthusiasm/Optimism
14445,human-2,True,Hope/Enthusiasm/Optimism
14445,human-4,True,Hope/Enthusiasm/Optimism
14445,human-5,False,Hopelessness
14446,human-1,True,Impatience and Irritability
14446,human-2,True,Impatience and Irritability
14446,human-3,False,Astonishment/Surprise
14446,human-4,False,Impatience and Irritability
14447,human-1,True,Relief
14447,human-2,True,Relief
14447,human-4,True,Relief
14447,human-5,False,Pain
14448,human-1,True,Thankfulness/Gratitude
14448,human-2,True,Thankfulness/Gratitude
14448,human-3,False,Jealousy & Envy
14448,human-4,True,Thankfulness/Gratitude
14449,human-1,True,Sexual Lust
14449,human-2,False,Sexual Lust
14449,human-5,False,Shame
14450,human-1,True,Distress
14450,human-2,True,Distress
14450,human-4,True,Distress
14450,human-7,False,Amusement
14451,human-1,True,Anger
14451,human-2,False,Anger
14451,human-3,False,Contentment
14452,human-1,True,Interest
14452,human-2,True,Interest
14452,human-4,False,Interest
14452,human-5,False,Emotional Numbness
14453,human-1,True,Hope/Enthusiasm/Optimism
14453,human-2,True,Hope/Enthusiasm/Optimism
14453,human-3,False,Hopelessness
14453,human-4,True,Hope/Enthusiasm/Optimism
14454,human-1,True,Disgust
14454,human-2,True,Disgust
14454,human-4,False,Disgust
14454,human-4,False,Infatuation
14455,human-1,True,Jealousy & Envy
14455,human-2,True,Jealousy & Envy
14455,human-4,True,Jealousy & Envy
14455,human-7,False,Thankfulness/Gratitude
14456,human-1,True,Doubt
14456,human-2,True,Doubt
14456,human-4,True,Doubt
14456,human-4,False,Pride
14457,human-1,True,Sourness
14457,human-2,False,Sourness
14457,human-3,False,Malevolence/Malice
14458,human-1,True,Disappointment
14458,human-2,True,Disappointment
14458,human-3,False,Triumph
14458,human-4,True,Disappointment
14459,human-1,True,Intoxication/Altered States of Consciousness
14459,human-2,True,Intoxication/Altered States of Consciousness
14459,human-3,False,Concentration
14459,human-4,False,Intoxication/Altered States of Consciousness
14460,human-1,True,Fear
14460,human-2,True,Fear
14460,human-4,True,Fear
14460,human-7,False,Pleasure/Ecstasy
14461,human-1,True,Bitterness
14461,human-2,True,Bitterness
14461,human-4,True,Bitterness
14461,human-4,False,Affection
14462,human-1,True,Amusement
14462,human-2,True,Amusement
14462,human-3,False,Distress
14462,human-4,True,Amusement
14463,human-1,True,Elation
14463,human-2,True,Elation
14463,human-3,False,Sadness
14463,human-4,True,Elation
14464,human-1,True,Impatience and Irritability
14464,human-2,False,Impatience and Irritability
14464,human-3,False,Astonishment/Surprise
14465,human-1,True,Astonishment/Surprise
14465,human-2,True,Astonishment/Surprise
14465,human-3,False,Impatience and Irritability
14465,human-4,True,Astonishment/Surprise
14466,human-1,False,Pain
14466,human-3,False,Relief
14467,human-1,True,Infatuation
14467,human-2,False,Infatuation
14467,human-7,False,Disgust
14468,human-1,True,Doubt
14468,human-2,True,Doubt
14468,human-4,True,Doubt
14468,human-7,False,Pride
14469,human-1,True,Disappointment
14469,human-2,True,Disappointment
14469,human-4,True,Disappointment
14469,human-5,False,Triumph
14470,human-1,True,Elation
14470,human-2,True,Elation
14470,human-4,True,Elation
14470,human-5,False,Sadness
14471,human-1,True,Thankfulness/Gratitude
14471,human-2,True,Thankfulness/Gratitude
14471,human-4,True,Thankfulness/Gratitude
14471,human-7,False,Jealousy & Envy
14472,human-1,True,Sadness
14472,human-2,False,Sadness
14472,human-3,False,Elation
14473,human-1,True,Hopelessness
14473,human-2,True,Hopelessness
14473,human-3,False,Hope/Enthusiasm/Optimism
14473,human-4,True,Hopelessness
14474,human-1,True,Astonishment/Surprise
14474,human-2,True,Astonishment/Surprise
14474,human-4,True,Astonishment/Surprise
14474,human-5,False,Impatience and Irritability
14475,human-1,True,Affection
14475,human-2,True,Affection
14475,human-3,False,Bitterness
14475,human-4,True,Affection
14476,human-1,True,Doubt
14476,human-2,True,Doubt
14476,human-3,False,Pride
14476,human-4,True,Doubt
14477,human-1,True,Pride
14477,human-2,True,Pride
14477,human-4,True,Pride
14477,human-5,False,Doubt
14478,human-1,True,Contentment
14478,human-2,True,Contentment
14478,human-4,True,Contentment
14478,human-5,False,Anger
14479,human-1,True,Sexual Lust
14479,human-2,False,Sexual Lust
14479,human-7,True,Shame
14480,human-1,True,Sadness
14480,human-2,True,Sadness
14480,human-3,False,Elation
14480,human-4,True,Sadness
14481,human-1,True,Teasing
14481,human-2,True,Teasing
14481,human-4,True,Teasing
14481,human-4,False,Embarrassment
14482,human-1,True,Relief
14482,human-2,False,Relief
14482,human-7,False,Pain
14483,human-1,True,Bitterness
14483,human-2,False,Bitterness
14483,human-4,False,Affection
14484,human-1,True,Contentment
14484,human-2,True,Contentment
14484,human-4,True,Contentment
14484,human-5,False,Anger
14485,human-1,True,Pain
14485,human-2,False,Pain
14485,human-3,False,Relief
14486,human-1,True,Sourness
14486,human-2,True,Sourness
14486,human-4,True,Sourness
14486,human-5,False,Malevolence/Malice
14487,human-1,True,Impatience and Irritability
14487,human-2,False,Impatience and Irritability
14487,human-7,False,Astonishment/Surprise
14488,human-1,True,Contempt
14488,human-2,True,Contempt
14488,human-3,False,Awe
14488,human-4,True,Contempt
14489,human-1,True,Elation
14489,human-2,True,Elation
14489,human-4,True,Elation
14489,human-4,False,Sadness
14490,human-1,True,Concentration
14490,human-2,False,Concentration
14490,human-5,False,Intoxication/Altered States of Consciousness
14491,human-1,True,Fatigue/Exhaustion
14491,human-2,False,Fatigue/Exhaustion
14491,human-7,False,Longing
14492,human-1,True,Emotional Numbness
14492,human-2,False,Emotional Numbness
14492,human-5,False,Interest
14493,human-1,True,Anger
14493,human-2,False,Anger
14493,human-5,False,Contentment
14494,human-1,True,Contemplation
14494,human-2,True,Contemplation
14494,human-3,False,Confusion
14494,human-4,False,Contemplation
14495,human-1,True,Elation
14495,human-2,True,Elation
14495,human-4,True,Elation
14495,human-7,False,Sadness
14496,human-1,True,Intoxication/Altered States of Consciousness
14496,human-2,False,Intoxication/Altered States of Consciousness
14496,human-4,True,Concentration
14497,human-1,True,Doubt
14497,human-2,False,Doubt
14497,human-7,False,Pride
14498,human-1,True,Longing
14498,human-2,True,Longing
14498,human-3,False,Fatigue/Exhaustion
14498,human-4,True,Longing
14499,human-1,True,Awe
14499,human-2,True,Awe
14499,human-3,False,Contempt
14499,human-4,True,Awe
14500,human-1,True,Astonishment/Surprise
14500,human-2,True,Astonishment/Surprise
14500,human-4,True,Astonishment/Surprise
14500,human-5,False,Impatience and Irritability
14501,human-1,True,Relief
14501,human-2,True,Relief
14501,human-4,True,Relief
14501,human-4,False,Pain
14502,human-1,True,Intoxication/Altered States of Consciousness
14502,human-2,False,Intoxication/Altered States of Consciousness
14502,human-4,True,Concentration
14503,human-1,True,Fatigue/Exhaustion
14503,human-2,False,Fatigue/Exhaustion
14503,human-7,False,Longing
14504,human-1,True,Doubt
14504,human-2,True,Doubt
14504,human-4,True,Doubt
14504,human-4,False,Pride
14505,human-1,True,Contentment
14505,human-2,True,Contentment
14505,human-4,True,Contentment
14505,human-5,False,Anger
14506,human-1,True,Contempt
14506,human-2,True,Contempt
14506,human-3,False,Awe
14506,human-4,True,Contempt
14507,human-1,True,Emotional Numbness
14507,human-2,True,Emotional Numbness
14507,human-3,False,Interest
14507,human-4,True,Emotional Numbness
14508,human-1,False,Anger
14508,human-3,False,Contentment
14509,human-1,False,Sexual Lust
14509,human-5,True,Shame
14510,human-1,True,Intoxication/Altered States of Consciousness
14510,human-2,False,Intoxication/Altered States of Consciousness
14510,human-3,False,Concentration
14511,human-1,False,Sexual Lust
14511,human-3,False,Shame
14512,human-1,True,Relief
14512,human-2,False,Relief
14512,human-5,False,Pain
14513,human-1,True,Contemplation
14513,human-2,True,Contemplation
14513,human-3,False,Confusion
14513,human-4,True,Contemplation
14514,human-1,True,Hope/Enthusiasm/Optimism
14514,human-2,True,Hope/Enthusiasm/Optimism
14514,human-4,True,Hope/Enthusiasm/Optimism
14514,human-4,False,Hopelessness
14515,human-1,True,Teasing
14515,human-2,False,Teasing
14515,human-3,False,Embarrassment
14516,human-1,True,Bitterness
14516,human-2,False,Bitterness
14516,human-4,False,Affection
14517,human-1,True,Jealousy & Envy
14517,human-2,True,Jealousy & Envy
14517,human-4,True,Jealousy & Envy
14517,human-7,True,Thankfulness/Gratitude
14518,human-1,True,Distress
14518,human-2,True,Distress
14518,human-4,True,Distress
14518,human-7,False,Amusement
14519,human-1,True,Pride
14519,human-2,True,Pride
14519,human-3,False,Doubt
14519,human-4,True,Pride
14520,human-1,True,Confusion
14520,human-2,False,Confusion
14520,human-5,False,Contemplation
14521,human-1,True,Astonishment/Surprise
14521,human-2,False,Astonishment/Surprise
14521,human-7,False,Impatience and Irritability
14522,human-1,True,Intoxication/Altered States of Consciousness
14522,human-2,False,Intoxication/Altered States of Consciousness
14522,human-4,False,Concentration
14523,human-1,True,Longing
14523,human-2,True,Longing
14523,human-3,False,Fatigue/Exhaustion
14523,human-4,True,Longing
14524,human-1,True,Jealousy & Envy
14524,human-2,True,Jealousy & Envy
14524,human-3,False,Thankfulness/Gratitude
14524,human-4,True,Jealousy & Envy
14525,human-1,False,Anger
14525,human-7,False,Contentment
14526,human-1,True,Sadness
14526,human-2,False,Sadness
14526,human-7,False,Elation
14527,human-1,True,Contemplation
14527,human-2,True,Contemplation
14527,human-3,False,Confusion
14527,human-4,False,Contemplation
14528,human-1,True,Hope/Enthusiasm/Optimism
14528,human-2,True,Hope/Enthusiasm/Optimism
14528,human-4,True,Hope/Enthusiasm/Optimism
14528,human-4,False,Hopelessness
14529,human-1,True,Thankfulness/Gratitude
14529,human-2,True,Thankfulness/Gratitude
14529,human-3,False,Jealousy & Envy
14529,human-4,True,Thankfulness/Gratitude
14530,human-1,False,Sexual Lust
14530,human-4,False,Shame
14531,human-1,True,Impatience and Irritability
14531,human-2,False,Impatience and Irritability
14531,human-3,False,Astonishment/Surprise
14532,human-1,True,Pain
14532,human-2,False,Pain
14532,human-4,True,Relief
14533,human-1,True,Astonishment/Surprise
14533,human-2,True,Astonishment/Surprise
14533,human-4,True,Astonishment/Surprise
14533,human-7,False,Impatience and Irritability
14534,human-1,True,Jealousy & Envy
14534,human-2,False,Jealousy & Envy
14534,human-3,False,Thankfulness/Gratitude
14535,human-1,True,Contempt
14535,human-2,True,Contempt
14535,human-4,True,Contempt
14535,human-4,False,Awe
14536,human-1,True,Fear
14536,human-2,False,Fear
14536,human-3,False,Pleasure/Ecstasy
14537,human-1,True,Contempt
14537,human-2,True,Contempt
14537,human-3,False,Awe
14537,human-4,True,Contempt
14538,human-1,True,Hope/Enthusiasm/Optimism
14538,human-2,True,Hope/Enthusiasm/Optimism
14538,human-4,True,Hope/Enthusiasm/Optimism
14538,human-7,False,Hopelessness
14539,human-1,True,Affection
14539,human-2,False,Affection
14539,human-7,False,Bitterness
14540,human-1,True,Contentment
14540,human-2,True,Contentment
14540,human-4,False,Contentment
14540,human-5,False,Anger
14541,human-1,True,Hopelessness
14541,human-2,False,Hopelessness
14541,human-7,False,Hope/Enthusiasm/Optimism
14542,human-1,True,Sourness
14542,human-2,False,Sourness
14542,human-7,False,Malevolence/Malice
14543,human-1,True,Interest
14543,human-2,False,Interest
14543,human-3,False,Emotional Numbness
14544,human-1,True,Doubt
14544,human-2,True,Doubt
14544,human-3,False,Pride
14544,human-4,True,Doubt
14545,human-1,True,Interest
14545,human-2,True,Interest
14545,human-4,False,Interest
14545,human-4,True,Emotional Numbness
14546,human-1,True,Contempt
14546,human-2,True,Contempt
14546,human-4,True,Contempt
14546,human-5,True,Awe
14547,human-1,True,Longing
14547,human-2,True,Longing
14547,human-4,True,Longing
14547,human-5,False,Fatigue/Exhaustion
14548,human-1,True,Pain
14548,human-2,True,Pain
14548,human-3,False,Relief
14548,human-4,False,Pain
14549,human-1,True,Fear
14549,human-2,True,Fear
14549,human-3,False,Pleasure/Ecstasy
14549,human-4,True,Fear
14550,human-1,True,Intoxication/Altered States of Consciousness
14550,human-2,False,Intoxication/Altered States of Consciousness
14550,human-3,False,Concentration
14551,human-1,True,Distress
14551,human-2,True,Distress
14551,human-4,True,Distress
14551,human-5,True,Amusement
14552,human-1,True,Amusement
14552,human-2,True,Amusement
14552,human-3,False,Distress
14552,human-4,True,Amusement
14553,human-1,True,Intoxication/Altered States of Consciousness
14553,human-2,False,Intoxication/Altered States of Consciousness
14553,human-5,False,Concentration
14554,human-1,True,Concentration
14554,human-2,False,Concentration
14554,human-3,False,Intoxication/Altered States of Consciousness
14555,human-1,True,Pride
14555,human-2,True,Pride
14555,human-4,True,Pride
